,nLastTradedPrice
4319,1207.04476555
4320,1207.04476555
4321,1207.04494278
4322,1207.04494278
4323,1207.04494092
4324,1207.04495016
4325,1207.04490388
4326,1207.04491316
4327,1207.04162256
4328,1207.04163171
4329,1207.04182175
4330,1207.04182175
4331,1207.04182175
4332,1207.04155825
4333,1207.03979777
4334,1207.03992681
4335,1207.03993595
4336,1207.04004503
4337,1207.04002694
4338,1207.04004503
4339,1207.04004503
4340,1207.04004121
4341,1207.04005926
4342,1207.03990848
4343,1207.03989012
4344,1207.03989931
4345,1207.03986396
4346,1207.03987315
4347,1207.03987315
4348,1207.03990748
4349,1207.03990748
4350,1207.03829374
4351,1207.06825392
4352,1207.06825392
4353,1207.06825392
4354,1207.06829126
4355,1207.06828627
4356,1207.06829558
4357,1207.06830489
4358,1207.0683218
4359,1207.0683218
4360,1207.0683218
4361,1207.06657958
4362,1207.06666316
4363,1207.06665391
4364,1207.06492164
4365,1207.06495842
4366,1207.06495842
4367,1207.06501333
4368,1207.06502245
4369,1207.06479241
4370,1207.06485314
4371,1207.06484381
4372,1207.06479699
4373,1207.06479699
4374,1207.06534215
4375,1207.06536023
4376,1207.06536023
4377,1207.06536023
4378,1207.06536023
4379,1207.06536023
4380,1207.06536023
4381,1207.06536023
4382,1207.06508476
4383,1207.06510972
4384,1207.06338644
4385,1207.06337723
4386,1207.06338644
4387,1207.06334952
4388,1207.06334952
4389,1207.06270678
4390,1207.06168155
4391,1207.06167877
4392,1207.06168799
4393,1207.0614956
4394,1207.0615181
4395,1207.06148964
4396,1207.06149905
4397,1207.06150455
4398,1207.06149515
4399,1207.06149515
4400,1207.06149515
4401,1207.06147631
4402,1207.06146646
4403,1207.06146646
4404,1207.06485779
4405,1207.06145702
4406,1207.06578941
4407,1207.06577999
4408,1207.06577999
4409,1207.06411258
4410,1207.06411258
4411,1207.06860682
4412,1207.06870686
4413,1207.06870686
4414,1207.06840666
4415,1207.06840666
4416,1207.08162974
4417,1207.07998622
4418,1207.07575748
4419,1207.06862216
4420,1207.06839248
4421,1207.06841107
4422,1207.06842034
4423,1207.06841107
4424,1207.07189323
4425,1207.06746231
4426,1207.06745488
4427,1207.06748044
4428,1207.06752286
4429,1207.06752286
4430,1207.06831635
4431,1207.06835409
4432,1207.06835409
4433,1207.06835409
4434,1207.06835409
4435,1207.06835409
4436,1207.06835409
4437,1207.06835409
4438,1207.06835409
4439,1207.06835409
4440,1207.06833572
4441,1207.06672372
4442,1207.06672372
4443,1207.06656487
4444,1207.06658369
4445,1207.06658369
4446,1207.06659309
4447,1207.06748698
4448,1207.06659309
4449,1207.06752929
4450,1207.06367584
4451,1207.06368475
4452,1207.06371144
4453,1207.06370948
4454,1207.06382986
4455,1207.05140757
4456,1207.04849112
4457,1207.0485876
4458,1207.04860533
4459,1207.04860533
4460,1207.0494458
4461,1207.04944685
4462,1207.04950753
4463,1207.04952324
4464,1207.04953102
4465,1207.03977514
4466,1207.03087403
4467,1207.03088127
4468,1207.03968073
4469,1207.04619842
4470,1207.04885667
4471,1207.04884891
4472,1207.0339409
4473,1207.03392805
4474,1207.03396293
4475,1207.03424308
4476,1207.03410864
4477,1207.03423934
4478,1207.03426259
4479,1207.0342588
4480,1207.03389914
4481,1207.0342043
4482,1207.03401647
4483,1207.04859073
4484,1207.06095287
4485,1207.06095287
4486,1207.06430084
4487,1207.06429151
4488,1207.06429151
4489,1207.06596364
4490,1207.0659756
4491,1207.07460986
4492,1207.07490891
4493,1207.07480866
4494,1207.07481758
4495,1207.08826888
4496,1207.08840788
4497,1207.08840788
4498,1207.0890921
4499,1207.08909701
4500,1207.08909701
4501,1207.08933716
4502,1207.08850362
4503,1207.08849197
4504,1207.08785056
4505,1207.08509146
4506,1207.08501071
4507,1207.08894878
4508,1207.08375681
4509,1207.08373795
4510,1207.08378503
4511,1207.08376623
4512,1207.08406269
4513,1207.08372851
4514,1207.08404444
4515,1207.08372851
4516,1207.08279383
4517,1207.08670039
4518,1207.08655249
4519,1207.08322849
4520,1207.08322849
4521,1207.08322849
4522,1207.08355138
4523,1207.08354045
4524,1207.08354045
4525,1207.08361365
4526,1207.0836645
4527,1207.08746787
4528,1207.08312872
4529,1207.08315501
4530,1207.08315501
4531,1207.08315501
4532,1207.08315501
4533,1207.08315501
4534,1207.08315501
4535,1207.08303325
4536,1207.08310834
4537,1207.08310834
4538,1207.08310834
4539,1207.08309939
4540,1207.08216036
4541,1207.08218744
4542,1207.08218744
4543,1207.08221444
4544,1207.08222342
4545,1207.08222342
4546,1207.08266714
4547,1207.08266714
4548,1207.08266714
4549,1207.08222342
4550,1207.08630519
4551,1207.08377428
4552,1207.08358982
4553,1207.08235334
4554,1207.08250124
4555,1207.08231729
4556,1207.08231729
4557,1207.08231729
4558,1207.08240715
4559,1207.08240715
4560,1207.08240715
4561,1207.08213816
4562,1207.08226819
4563,1207.08226819
4564,1207.08226819
4565,1207.08227712
4566,1207.08810536
4567,1207.08810536
4568,1207.08840025
4569,1207.08806112
4570,1207.08804336
4571,1207.08804336
4572,1207.08841728
4573,1207.08843426
4574,1207.08843426
4575,1207.088123
4576,1207.088123
4577,1207.0881406
4578,1207.0881406
4579,1207.0902644
4580,1207.0902644
4581,1207.0902644
4582,1207.0902644
4583,1207.0902644
4584,1207.0902644
4585,1207.0913192
4586,1207.08708712
4587,1207.08683151
4588,1207.08674722
4589,1207.0867979
4590,1207.0867979
4591,1207.0867979
4592,1207.0867979
4593,1207.0867979
4594,1207.0867979
4595,1207.08075299
4596,1207.08075299
4597,1207.08090666
4598,1207.07870729
4599,1207.07898183
4600,1207.07905622
4601,1207.07905622
4602,1207.07905622
4603,1207.07905622
4604,1207.08788136
4605,1207.08788136
4606,1207.08778089
4607,1207.08777195
4608,1207.08797813
4609,1207.08797813
4610,1207.0875321
4611,1207.08757902
4612,1207.08870163
4613,1207.08610852
4614,1207.08620239
4615,1207.08519686
4616,1207.08519686
4617,1207.08519686
4618,1207.08793669
4619,1207.08793669
4620,1207.09029402
4621,1207.09028518
4622,1207.09028518
4623,1207.09028518
4624,1207.09028518
4625,1207.09028518
4626,1207.09056361
4627,1207.09058923
4628,1207.09063176
4629,1207.08944596
4630,1207.08944596
4631,1207.08944596
4632,1207.08944596
4633,1207.08936051
4634,1207.08714221
4635,1207.08683608
4636,1207.08685492
4637,1207.08685492
4638,1207.08513103
4639,1207.08513103
4640,1207.08550256
4641,1207.08554862
4642,1207.08555781
4643,1207.08555781
4644,1207.08555781
4645,1207.08555781
4646,1207.08551179
4647,1207.08551179
4648,1207.08551179
4649,1207.08551179
4650,1207.08551179
4651,1207.08551179
4652,1207.0853364
4653,1207.08534563
4654,1207.08561537
4655,1207.0856246
4656,1207.0856246
4657,1207.0856246
4658,1207.08375211
4659,1207.0837615
4660,1207.0837615
4661,1207.08377088
4662,1207.08377088
4663,1207.08377088
4664,1207.08377088
4665,1207.08377088
4666,1207.08377088
4667,1207.08376044
4668,1207.08376044
4669,1207.08392518
4670,1207.07692158
4671,1207.08653638
4672,1207.08579515
4673,1207.09002458
4674,1207.08599418
4675,1207.08599418
4676,1207.08601212
4677,1207.08584718
4678,1207.08584718
4679,1207.08645539
4680,1207.08645539
4681,1207.09075926
4682,1207.09075926
4683,1207.09083973
4684,1207.09221682
4685,1207.09228499
4686,1207.09200132
4687,1207.09213693
4688,1207.09215486
4689,1207.09215486
4690,1207.0921459
4691,1207.09174269
4692,1207.0919223
4693,1207.09193133
4694,1207.09193133
4695,1207.09754309
4696,1207.09769088
4697,1207.09316444
4698,1207.09059902
4699,1207.09347235
4700,1207.09090852
4701,1207.09090852
4702,1207.09099778
4703,1207.09099778
4704,1207.09099778
4705,1207.09191531
4706,1207.09192417
4707,1207.09162792
4708,1207.09163677
4709,1207.09738959
4710,1207.09740695
4711,1207.09692261
4712,1207.09692261
4713,1207.09692261
4714,1207.09683232
4715,1207.09683232
4716,1207.09685045
4717,1207.09729191
4718,1207.09724014
4719,1207.09726606
4720,1207.09726606
4721,1207.09726606
4722,1207.09714437
4723,1207.09717932
4724,1207.09725743
4725,1207.09695848
4726,1207.09695848
4727,1207.09695848
4728,1207.09589168
4729,1207.09589168
4730,1207.09041453
4731,1207.09135108
4732,1207.09135108
4733,1207.09151065
4734,1207.09151065
4735,1207.09151065
4736,1207.09151065
4737,1207.09149201
4738,1207.09150134
4739,1207.09150134
4740,1207.09151065
4741,1207.09151065
4742,1207.09151065
4743,1207.09247109
4744,1207.09252082
4745,1207.09279057
4746,1207.09253733
4747,1207.09170264
4748,1207.08567712
4749,1207.08383945
4750,1207.08383945
4751,1207.0838484
4752,1207.08387521
4753,1207.08387521
4754,1207.08387521
4755,1207.08415347
4756,1207.08415347
4757,1207.08414453
4758,1207.08664791
4759,1207.08664791
4760,1207.08648699
4761,1207.08664791
4762,1207.08664791
4763,1207.0866576
4764,1207.09200184
4765,1207.09200184
4766,1207.09199312
4767,1207.09203662
4768,1207.09174666
4769,1207.09174666
4770,1207.09174666
4771,1207.08690188
4772,1207.08690188
4773,1207.08691906
4774,1207.0869362
4775,1207.08694817
4776,1207.08686215
4777,1207.08686215
4778,1207.08679269
4779,1207.08679269
4780,1207.08679269
4781,1207.08462294
4782,1207.08562136
4783,1207.08362013
4784,1207.08360129
4785,1207.08360129
4786,1207.08377472
4787,1207.08381803
4788,1207.08381803
4789,1207.08380912
4790,1207.0840054
4791,1207.0840054
4792,1207.08401434
4793,1207.08401434
4794,1207.08401434
4795,1207.08414665
4796,1207.08414665
4797,1207.08418218
4798,1207.08418218
4799,1207.08418218
4800,1207.08419105
4801,1207.08419105
4802,1207.08419105
4803,1207.08419105
4804,1207.08243464
4805,1207.08219685
4806,1207.08219685
4807,1207.08219685
4808,1207.08219685
4809,1207.08219685
4810,1207.08390186
4811,1207.08390186
4812,1207.08391126
4813,1207.08391126
4814,1207.08391126
4815,1207.08392066
4816,1207.08392066
4817,1207.08392066
4818,1207.08579303
4819,1207.08582064
4820,1207.08929635
4821,1207.08932452
4822,1207.08932452
4823,1207.08474586
4824,1207.0847885
4825,1207.08057232
4826,1207.08183704
4827,1207.07881506
4828,1207.07173927
4829,1207.07690047
4830,1207.07185109
4831,1207.07185109
4832,1207.07185109
4833,1207.07185109
4834,1207.07200476
4835,1207.07200476
4836,1207.07293526
4837,1207.07293526
4838,1207.07293526
4839,1207.07293526
4840,1207.0732313
4841,1207.07352741
4842,1207.07293526
4843,1207.07293526
4844,1207.08632239
4845,1207.08373042
4846,1207.08373042
4847,1207.08374842
4848,1207.08374842
4849,1207.08377535
4850,1207.08377535
4851,1207.08364728
4852,1207.08364325
4853,1207.08373651
4854,1207.08369
4855,1207.08368596
4856,1207.08369528
4857,1207.08369528
4858,1207.08369528
4859,1207.08188719
4860,1207.08188719
4861,1207.08188719
4862,1207.081981
4863,1207.081981
4864,1207.08196231
4865,1207.08057034
4866,1207.08019025
4867,1207.08020909
4868,1207.08029345
4869,1207.08030277
4870,1207.08029345
4871,1207.08029345
4872,1207.07847576
4873,1207.07850406
4874,1207.07851348
4875,1207.0784931
4876,1207.0784931
4877,1207.0784931
4878,1207.0784931
4879,1207.07686318
4880,1207.07686318
4881,1207.07686318
4882,1207.0770504
4883,1207.0770504
4884,1207.07701319
4885,1207.07700387
4886,1207.07527086
4887,1207.07527086
4888,1207.07527086
4889,1207.0751575
4890,1207.0751575
4891,1207.07254033
4892,1207.07267793
4893,1207.07267793
4894,1207.07267793
4895,1207.07087233
4896,1207.07087233
4897,1207.07087233
4898,1207.07079038
4899,1207.07078106
4900,1207.07078106
4901,1207.07073353
4902,1207.07073353
4903,1207.07076159
4904,1207.07076159
4905,1207.06041984
4906,1207.06041984
4907,1207.06041984
4908,1207.06055965
4909,1207.06055965
4910,1207.0515154
4911,1207.0515154
4912,1207.0515154
4913,1207.05153118
4914,1207.05154037
4915,1207.06007838
4916,1207.05994497
4917,1207.05995423
4918,1207.05179402
4919,1207.05182078
4920,1207.05182968
4921,1207.05184745
4922,1207.05186519
4923,1207.05186519
4924,1207.05146969
4925,1207.05145117
4926,1207.05145117
4927,1207.05132284
4928,1207.05133217
4929,1207.05133217
4930,1207.05137316
4931,1207.05137316
4932,1207.05137316
4933,1207.05137316
4934,1207.05137316
4935,1207.05137316
4936,1207.05137316
4937,1207.0513624
4938,1207.05133443
4939,1207.0513624
4940,1207.05119289
4941,1207.05014954
4942,1207.05014954
4943,1207.05017762
4944,1207.05017762
4945,1207.03687549
4946,1207.03690105
4947,1207.03678969
4948,1207.03678969
4949,1207.03682412
4950,1207.036859
4951,1207.03687622
4952,1207.03678978
4953,1207.03677239
4954,1207.03677239
4955,1207.03677239
4956,1207.03682403
4957,1207.03682403
4958,1207.03682403
4959,1207.03682403
4960,1207.03682403
4961,1207.034432
4962,1207.03446018
4963,1207.03278318
4964,1207.03278318
4965,1207.03624537
4966,1207.03637359
4967,1207.03626141
4968,1207.03626141
4969,1207.036252
4970,1207.03530609
4971,1207.0344414
4972,1207.03455349
4973,1207.03455349
4974,1207.03457204
4975,1207.03457204
4976,1207.03457204
4977,1207.03457204
4978,1207.03447891
4979,1207.03447891
4980,1207.03448827
4981,1207.03448827
4982,1207.03448827
4983,1207.03448827
4984,1207.03457746
4985,1207.03459609
4986,1207.03459609
4987,1207.04517708
4988,1207.04516716
4989,1207.04515803
4990,1207.04601827
4991,1207.04492673
4992,1207.04491736
4993,1207.0353966
4994,1207.0353966
4995,1207.03533879
4996,1207.03458046
4997,1207.03458835
4998,1207.03457255
4999,1207.03458835
5000,1207.03488396
5001,1207.0349945
5002,1207.0349945
5003,1207.0349945
5004,1207.0342166
5005,1207.0342166
5006,1207.03422069
5007,1207.03422069
5008,1207.03451462
5009,1207.03419884
5010,1207.03419884
5011,1207.03235717
5012,1207.03235717
5013,1207.0306246
5014,1207.0306246
5015,1207.0306246
5016,1207.03217049
5017,1207.03217985
5018,1207.03217985
5019,1207.03223583
5020,1207.03223583
5021,1207.05451347
5022,1207.05451347
5023,1207.05455044
5024,1207.05455044
5025,1207.05451974
5026,1207.05467471
5027,1207.05467471
5028,1207.05467471
5029,1207.04796638
5030,1207.04800355
5031,1207.04802208
5032,1207.04795706
5033,1207.04808425
5034,1207.0482483
5035,1207.0482483
5036,1207.04825718
5037,1207.04825718
5038,1207.04822759
5039,1207.04840924
5040,1207.06039443
5041,1207.06056784
5042,1207.06091917
5043,1207.06099055
5044,1207.06103982
5045,1207.06103982
5046,1207.06158265
5047,1207.06128695
5048,1207.06128695
5049,1207.06129252
5050,1207.05373617
5051,1207.05373617
5052,1207.05352209
5053,1207.0535315
5054,1207.05955295
5055,1207.05957842
5056,1207.05912446
5057,1207.05944794
5058,1207.05944666
5059,1207.05944666
5060,1207.05945564
5061,1207.05930786
5062,1207.05931683
5063,1207.05932579
5064,1207.05931683
5065,1207.05932579
5066,1207.05962137
5067,1207.05963032
5068,1207.05963032
5069,1207.05963927
5070,1207.05992596
5071,1207.05992596
5072,1207.05992596
5073,1207.05994384
5074,1207.05994384
5075,1207.05995277
5076,1207.05995277
5077,1207.05557764
5078,1207.05365023
5079,1207.05365023
5080,1207.04425932
5081,1207.04425932
5082,1207.04256367
5083,1207.04317236
5084,1207.04346805
5085,1207.04346805
5086,1207.04303327
5087,1207.04298953
5088,1207.04298953
5089,1207.04287727
5090,1207.04289501
5091,1207.04289501
5092,1207.04289501
5093,1207.04334227
5094,1207.04334227
5095,1207.04161973
5096,1207.04161973
5097,1207.04178001
5098,1207.04178001
5099,1207.04178001
5100,1207.04193654
5101,1207.04129127
5102,1207.04130972
5103,1207.04170272
5104,1207.04180372
5105,1207.04180372
5106,1207.04180372
5107,1207.04179458
5108,1207.04179458
5109,1207.04173037
5110,1207.04085926
5111,1207.04087677
5112,1207.04087677
5113,1207.03964905
5114,1207.03964905
5115,1207.03975045
5116,1207.03975045
5117,1207.03944909
5118,1207.03945789
5119,1207.03948636
5120,1207.03933901
5121,1207.03933901
5122,1207.03933959
5123,1207.03933959
5124,1207.03933959
5125,1207.0375373
5126,1207.0375373
5127,1207.037832
5128,1207.03607355
5129,1207.03592618
5130,1207.03595314
5131,1207.03580579
5132,1207.03583548
5133,1207.03583548
5134,1207.03583548
5135,1207.03583548
5136,1207.03514173
5137,1207.03294644
5138,1207.03294644
5139,1207.03294644
5140,1207.03127145
5141,1207.03127145
5142,1207.03203409
5143,1207.03036637
5144,1207.03056441
5145,1207.03056441
5146,1207.03051997
5147,1207.0304932
5148,1207.03051997
5149,1207.03054469
5150,1207.03055626
5151,1207.03055626
5152,1207.03072546
5153,1207.03076122
5154,1207.03061356
5155,1207.03062248
5156,1207.05447815
5157,1207.05256917
5158,1207.03864902
5159,1207.03864902
5160,1207.03865795
5161,1207.03698009
5162,1207.03698009
5163,1207.03698899
5164,1207.03695335
5165,1207.03726764
5166,1207.03726764
5167,1207.037277
5168,1207.037277
5169,1207.037277
5170,1207.03694559
5171,1207.03276871
5172,1207.03268442
5173,1207.0368154
5174,1207.0368154
5175,1207.03682422
5176,1207.03691126
5177,1207.03727346
5178,1207.03555969
5179,1207.03555885
5180,1207.03555885
5181,1207.03558577
5182,1207.03558577
5183,1207.03558577
5184,1207.03558577
5185,1207.03573412
5186,1207.03573412
5187,1207.03573412
5188,1207.03529057
5189,1207.03529057
5190,1207.03529057
5191,1207.03472376
5192,1207.03472376
5193,1207.03472376
5194,1207.03231966
5195,1207.03057882
5196,1207.0329777
5197,1207.0329777
5198,1207.03132979
5199,1207.03132979
5200,1207.02897578
5201,1207.0313383
5202,1207.03029484
5203,1207.02988052
5204,1207.0301641
5205,1207.0301641
5206,1207.0301641
5207,1207.0301641
5208,1207.03052456
5209,1207.03048506
5210,1207.03048506
5211,1207.02877057
5212,1207.02881009
5213,1207.02847731
5214,1207.02677312
5215,1207.02677312
5216,1207.05472191
5217,1207.0547397
5218,1207.0529829
5219,1207.0531287
5220,1207.05313779
5221,1207.05338881
5222,1207.05345228
5223,1207.05345228
5224,1207.05345228
5225,1207.05346131
5226,1207.05345932
5227,1207.05450107
5228,1207.04487155
5229,1207.04592598
5230,1207.04592598
5231,1207.04588577
5232,1207.03667155
5233,1207.03653506
5234,1207.03403746
5235,1207.03321115
5236,1207.03224501
5237,1207.03223623
5238,1207.0335062
5239,1207.03351359
5240,1207.03357238
5241,1207.03357238
5242,1207.03357238
5243,1207.03358699
5244,1207.01666387
5245,1207.01977957
5246,1207.02155908
5247,1207.01980754
5248,1207.01980754
5249,1207.01986889
5250,1207.01986889
5251,1207.01814887
5252,1207.01814887
5253,1207.01814887
5254,1207.01815814
5255,1207.01975958
5256,1207.01975958
5257,1207.02315181
5258,1207.01991485
5259,1207.01991485
5260,1207.01991485
5261,1207.01994186
5262,1207.01992479
5263,1207.01991994
5264,1207.01991994
5265,1207.01988164
5266,1207.01988164
5267,1207.01988164
5268,1207.01988164
5269,1207.01968972
5270,1207.01970815
5271,1207.01970815
5272,1207.01969459
5273,1207.01970381
5274,1207.0196484
5275,1207.0196484
5276,1207.01798958
5277,1207.01798958
5278,1207.01801721
5279,1207.01801721
5280,1207.01786305
5281,1207.01788155
5282,1207.0178723
5283,1207.01779803
5284,1207.02043452
5285,1207.02045221
5286,1207.02035491
5287,1207.02038147
5288,1207.02038147
5289,1207.02040795
5290,1207.02040795
5291,1207.02040795
5292,1207.02040795
5293,1207.02001924
5294,1207.02002803
5295,1207.02002803
5296,1207.02007186
5297,1207.02007186
5298,1207.02022259
5299,1207.02022259
5300,1207.04160047
5301,1207.04160047
5302,1207.04160047
5303,1207.0416568
